timestamp,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,shortwave_radiation,source,date,hour,day_of_week,day_of_month,month,weekend,season,econ_year,econ_month,econ_industrial_production_index_lag1m,econ_gdp_index_lag1m,econ_cpi_index_lag1m,econ_unemployment_rate_lag1m,econ_economic_data_complete,is_holiday,holiday_name,cal_year,cal_month_num,cal_month_name,cal_day,cal_day_of_week,cal_day_of_week_num,cal_week_of_year,cal_quarter,cal_is_weekend,cal_season,cal_holiday_names,cal_holiday_regions,cal_is_bank_holiday_england_wales,cal_is_bank_holiday_scotland,cal_is_bank_holiday,cal_event_count,cal_event_names,cal_is_covid_lockdown,cal_is_general_election,cal_is_major_football,cal_is_event_day,cal_is_non_working_day
2026-09-20 07:00:00,13.25,75.6,8.99,10.72,0.14,0.14,1014.97,75.0,15.67,274.4,0.0,,2026-09-20,7,6,20,9,1,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,20,Sunday,6,38,3,1,Autumn,,,0,0,0,0,,0,0,0,0,1
2026-09-20 08:00:00,13.4,74.5,8.92,10.89,0.04,0.04,1016.12,52.1,15.31,273.8,44.3,,2026-09-20,8,6,20,9,1,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,20,Sunday,6,38,3,1,Autumn,,,0,0,0,0,,0,0,0,0,1
2026-09-20 09:00:00,14.0,71.0,8.77,11.11,0.0,0.0,1017.14,52.5,17.71,274.4,160.8,,2026-09-20,9,6,20,9,1,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,20,Sunday,6,38,3,1,Autumn,,,0,0,0,0,,0,0,0,0,1
2026-09-20 10:00:00,14.78,65.0,8.19,11.62,0.0,0.0,1018.0,58.8,18.55,279.2,265.9,,2026-09-20,10,6,20,9,1,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,20,Sunday,6,38,3,1,Autumn,,,0,0,0,0,,0,0,0,0,1
2026-09-20 11:00:00,15.51,58.9,7.43,12.12,0.0,0.0,1019.01,60.7,18.94,285.4,313.9,,2026-09-20,11,6,20,9,1,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,20,Sunday,6,38,3,1,Autumn,,,0,0,0,0,,0,0,0,0,1
2026-09-20 12:00:00,16.15,56.1,7.29,12.83,0.0,0.0,1019.76,65.7,17.96,287.4,371.2,,2026-09-20,12,6,20,9,1,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,20,Sunday,6,38,3,1,Autumn,,,0,0,0,0,,0,0,0,0,1
2026-09-20 13:00:00,16.71,52.4,6.76,13.34,0.0,0.0,1020.38,61.2,17.48,287.0,445.9,,2026-09-20,13,6,20,9,1,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,20,Sunday,6,38,3,1,Autumn,,,0,0,0,0,,0,0,0,0,1
2026-09-20 14:00:00,17.12,50.2,6.5,13.71,0.0,0.0,1020.77,24.6,18.03,286.6,512.4,,2026-09-20,14,6,20,9,1,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,20,Sunday,6,38,3,1,Autumn,,,0,0,0,0,,0,0,0,0,1
2026-09-20 15:00:00,17.43,48.5,6.25,13.87,0.0,0.0,1021.21,25.7,18.03,288.8,465.5,,2026-09-20,15,6,20,9,1,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,20,Sunday,6,38,3,1,Autumn,,,0,0,0,0,,0,0,0,0,1
2026-09-20 16:00:00,17.41,49.2,6.4,14.12,0.0,0.0,1021.72,29.0,16.36,290.0,391.4,,2026-09-20,16,6,20,9,1,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,20,Sunday,6,38,3,1,Autumn,,,0,0,0,0,,0,0,0,0,1
2026-09-20 17:00:00,17.19,50.4,6.53,13.9,0.0,0.0,1022.38,26.9,16.74,289.0,277.2,,2026-09-20,17,6,20,9,1,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,20,Sunday,6,38,3,1,Autumn,,,0,0,0,0,,0,0,0,0,1
2026-09-20 18:00:00,16.6,52.8,6.74,13.45,0.0,0.0,1023.14,16.6,16.09,286.6,162.5,,2026-09-20,18,6,20,9,1,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,20,Sunday,6,38,3,1,Autumn,,,0,0,0,0,,0,0,0,0,1
2026-09-20 19:00:00,15.72,58.3,7.35,13.05,0.0,0.0,1023.92,33.4,13.76,284.4,43.5,,2026-09-20,19,6,20,9,1,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,20,Sunday,6,38,3,1,Autumn,,,0,0,0,0,,0,0,0,0,1
2026-09-20 20:00:00,14.94,62.0,7.56,12.58,0.0,0.0,1024.7,42.8,11.91,280.2,0.0,,2026-09-20,20,6,20,9,1,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,20,Sunday,6,38,3,1,Autumn,,,0,0,0,0,,0,0,0,0,1
2026-09-20 21:00:00,14.4,65.2,7.76,12.37,0.0,0.0,1025.34,36.6,10.0,277.0,0.0,,2026-09-20,21,6,20,9,1,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,20,Sunday,6,38,3,1,Autumn,,,0,0,0,0,,0,0,0,0,1
2026-09-20 22:00:00,13.97,67.3,7.83,12.06,0.0,0.0,1025.79,40.0,9.15,253.4,0.0,,2026-09-20,22,6,20,9,1,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,20,Sunday,6,38,3,1,Autumn,,,0,0,0,0,,0,0,0,0,1
2026-09-20 23:00:00,13.47,68.2,7.59,11.61,0.0,0.0,1026.1,35.0,8.46,217.6,0.0,,2026-09-20,23,6,20,9,1,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,20,Sunday,6,38,3,1,Autumn,,,0,0,0,0,,0,0,0,0,1
2026-09-21 00:00:00,12.9,71.3,7.68,11.28,0.0,0.0,1026.28,39.1,6.86,174.6,0.0,,2026-09-21,0,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 01:00:00,12.53,72.5,7.58,10.91,0.0,0.0,1026.33,38.3,6.71,175.4,0.0,,2026-09-21,1,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 02:00:00,12.25,73.9,7.64,10.72,0.0,0.0,1026.18,32.6,6.28,182.6,0.0,,2026-09-21,2,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 03:00:00,12.09,74.0,7.48,10.51,0.0,0.0,1025.88,31.7,6.31,162.2,0.0,,2026-09-21,3,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 04:00:00,11.96,73.8,7.37,10.41,0.0,0.0,1025.76,31.9,5.89,156.4,0.0,,2026-09-21,4,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 05:00:00,11.81,75.2,7.49,10.5,0.01,0.01,1025.68,31.9,4.6,170.8,0.0,,2026-09-21,5,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 06:00:00,11.87,75.7,7.66,10.67,0.0,0.0,1025.67,40.3,4.07,192.8,0.0,,2026-09-21,6,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 07:00:00,11.92,75.7,7.72,10.52,0.01,0.01,1025.98,40.3,5.55,173.6,0.1,,2026-09-21,7,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 08:00:00,12.28,75.9,8.06,10.8,0.05,0.05,1026.19,50.4,6.8,153.0,35.5,,2026-09-21,8,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 09:00:00,13.13,74.0,8.48,11.62,0.0,0.0,1026.25,53.7,7.79,161.6,122.2,,2026-09-21,9,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 10:00:00,14.13,71.4,8.85,12.46,0.0,0.0,1026.22,58.3,9.81,183.0,202.7,,2026-09-21,10,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 11:00:00,15.16,69.3,9.29,13.65,0.01,0.01,1026.21,56.2,9.44,192.0,274.4,,2026-09-21,11,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 12:00:00,16.27,66.5,9.6,14.87,0.0,0.0,1026.12,61.0,9.39,198.0,319.0,,2026-09-21,12,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 13:00:00,17.18,64.1,9.8,15.77,0.0,0.0,1025.89,59.5,10.78,231.8,362.4,,2026-09-21,13,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 14:00:00,17.79,63.2,10.04,16.36,0.0,0.0,1025.66,60.9,11.27,231.4,357.5,,2026-09-21,14,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 15:00:00,18.32,63.1,10.45,17.03,0.0,0.0,1025.36,61.7,10.43,238.8,329.8,,2026-09-21,15,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 16:00:00,18.56,63.1,10.61,17.52,0.0,0.0,1025.14,58.9,9.37,253.8,278.8,,2026-09-21,16,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 17:00:00,18.71,64.3,11.0,17.74,0.0,0.0,1024.77,56.1,9.62,265.6,201.1,,2026-09-21,17,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 18:00:00,18.48,66.4,11.41,17.68,0.0,0.0,1024.7,50.5,9.14,223.0,117.9,,2026-09-21,18,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 19:00:00,18.13,69.5,11.95,17.58,0.0,0.0,1024.85,48.1,8.33,225.6,27.5,,2026-09-21,19,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 20:00:00,17.75,71.8,12.15,17.28,0.0,0.0,1025.17,48.2,8.13,227.6,0.0,,2026-09-21,20,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 21:00:00,17.39,73.3,12.16,17.03,0.0,0.0,1025.14,52.9,7.53,228.4,0.0,,2026-09-21,21,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 22:00:00,17.05,76.8,12.73,16.86,0.0,0.0,1025.02,55.5,7.39,242.0,0.0,,2026-09-21,22,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-21 23:00:00,16.82,77.8,12.75,16.56,0.0,0.0,1024.87,41.2,7.95,247.0,0.0,,2026-09-21,23,0,21,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,21,Monday,0,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 00:00:00,16.57,78.0,12.54,16.24,0.0,0.0,1024.77,43.5,7.75,238.8,0.0,,2026-09-22,0,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 01:00:00,16.2,79.3,12.46,16.01,0.0,0.0,1024.6,43.8,6.59,238.4,0.0,,2026-09-22,1,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 02:00:00,16.0,81.3,12.7,15.99,0.0,0.0,1024.2,41.0,5.8,230.8,0.0,,2026-09-22,2,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 03:00:00,15.78,82.0,12.64,15.75,0.0,0.0,1023.94,45.3,6.13,211.4,0.0,,2026-09-22,3,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 04:00:00,15.62,83.8,12.86,15.64,0.0,0.0,1023.8,46.0,6.08,183.6,0.0,,2026-09-22,4,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 05:00:00,15.29,85.8,12.83,15.23,0.003,0.003,1023.57,52.7,6.69,190.3,0.0,,2026-09-22,5,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 06:00:00,14.9,87.9,12.79,14.82,0.005,0.005,1023.43,55.1,6.69,179.4,0.0,,2026-09-22,6,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 07:00:00,14.6,90.2,12.92,14.53,0.008,0.008,1023.44,59.9,7.24,184.0,0.08,,2026-09-22,7,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 08:00:00,14.84,89.3,13.06,14.57,0.0,0.0,1023.14,37.3,8.75,204.1,29.5,,2026-09-22,8,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 09:00:00,15.71,85.7,13.26,15.36,0.0,0.0,1023.35,34.7,9.73,208.7,106.9,,2026-09-22,9,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 10:00:00,16.56,82.0,13.38,16.14,0.0,0.0,1023.44,33.9,10.37,213.4,200.9,,2026-09-22,10,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 11:00:00,17.26,77.7,13.19,16.77,0.02,0.02,1023.34,35.5,10.54,218.0,277.1,,2026-09-22,11,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 12:00:00,17.95,72.3,12.68,17.27,0.02,0.02,1023.05,38.5,10.62,222.4,327.8,,2026-09-22,12,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 13:00:00,18.53,68.2,12.29,17.73,0.02,0.02,1022.74,41.3,10.59,227.0,361.0,,2026-09-22,13,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 14:00:00,19.05,64.8,11.94,18.16,0.0,0.0,1022.29,43.4,10.58,225.6,344.8,,2026-09-22,14,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 15:00:00,19.51,62.3,11.74,18.55,0.0,0.0,1021.76,45.3,10.52,223.8,304.0,,2026-09-22,15,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 16:00:00,19.62,61.6,11.69,18.67,0.0,0.0,1021.32,46.5,10.25,222.4,267.7,,2026-09-22,16,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 17:00:00,19.19,63.7,11.84,18.38,0.01,0.01,1021.05,49.6,9.59,228.6,188.2,,2026-09-22,17,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 18:00:00,18.41,67.7,12.12,17.82,0.01,0.01,1020.86,55.5,8.81,235.0,106.7,,2026-09-22,18,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 19:00:00,17.66,71.6,12.29,17.23,0.01,0.01,1020.65,60.2,8.14,241.2,31.4,,2026-09-22,19,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 20:00:00,17.09,74.4,12.32,16.71,0.12,0.12,1020.41,62.9,7.66,238.0,0.2,,2026-09-22,20,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 21:00:00,16.51,77.0,12.27,16.18,0.12,0.12,1020.13,65.2,7.3,234.8,0.0,,2026-09-22,21,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 22:00:00,16.01,79.3,12.21,15.69,0.12,0.12,1019.81,67.0,7.06,231.6,0.0,,2026-09-22,22,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-22 23:00:00,15.55,81.0,12.11,15.18,0.34,0.34,1019.4,66.8,7.23,235.2,0.0,,2026-09-22,23,1,22,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,22,Tuesday,1,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-23 00:00:00,15.15,82.2,11.94,14.66,0.34,0.34,1018.96,67.2,7.63,238.9,0.0,,2026-09-23,0,2,23,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,23,Wednesday,2,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-23 01:00:00,14.79,83.4,11.83,14.26,0.34,0.34,1018.55,68.5,7.84,242.5,0.0,,2026-09-23,1,2,23,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,23,Wednesday,2,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-23 02:00:00,14.43,84.9,11.78,13.93,0.46,0.46,1018.11,75.0,7.56,247.3,0.0,,2026-09-23,2,2,23,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,23,Wednesday,2,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-23 03:00:00,14.14,86.5,11.82,13.68,0.46,0.46,1017.65,84.2,7.08,251.6,0.0,,2026-09-23,3,2,23,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,23,Wednesday,2,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-23 04:00:00,13.82,87.8,11.78,13.38,0.46,0.46,1017.25,91.5,7.02,256.4,0.0,,2026-09-23,4,2,23,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,23,Wednesday,2,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-23 05:00:00,13.5,88.6,11.61,12.94,0.28,0.28,1016.83,93.8,7.42,252.2,0.0,,2026-09-23,5,2,23,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,23,Wednesday,2,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-23 06:00:00,13.2,89.1,11.41,12.47,0.28,0.28,1016.44,97.2,8.24,247.9,0.0,,2026-09-23,6,2,23,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,23,Wednesday,2,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-23 07:00:00,13.08,89.1,11.3,12.15,0.28,0.28,1016.22,99.7,9.22,243.7,-0.1,,2026-09-23,7,2,23,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,23,Wednesday,2,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-23 08:00:00,13.18,88.7,11.33,12.09,0.63,0.63,1016.23,99.0,10.46,253.0,23.7,,2026-09-23,8,2,23,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,23,Wednesday,2,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-23 09:00:00,13.46,88.0,11.5,12.2,0.63,0.63,1016.39,98.0,12.02,262.1,87.9,,2026-09-23,9,2,23,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,23,Wednesday,2,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-23 10:00:00,13.76,85.6,11.36,12.2,0.63,0.63,1016.63,96.2,13.86,271.4,174.2,,2026-09-23,10,2,23,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,23,Wednesday,2,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
2026-09-23 11:00:00,14.09,80.6,10.76,11.98,0.25,0.25,1016.94,84.0,16.4,280.9,231.0,,2026-09-23,11,2,23,9,0,autumn,2026,9,98.5,103.1,142.4,4.9,0,0,,2026,9,September,23,Wednesday,2,39,3,0,Autumn,,,0,0,0,0,,0,0,0,0,0
